uniqueid,title,start_academic_month,start_academic_year,end_academic_month,end_academic_year,first_author,second_author,third_author,other_authors,is_student_author,student_name,student_batch,specification,publication_type,publication_name,publisher,year_of_publishing,month_of_publishing,volume,page_number,indexing,quartile,citation,doi,front_page_path,url,ISSN,verified,admin_verified
2021JUL105565revelcvia1360,Underwater Acoustic Image Denoising Using Stationary Wavelet Transform and Various Shrinkage Functions,JUL,2021,JUN,2022,Priyadharsini Ravisankar,,,,,,,article,Journal,Electronic Letters on Computer Vision and Image Analysis,Centre de Visio per Computador,2021,12,20,,Scopus,Q4,1,10.5565/rev/elcvia.1360,,http://dx.doi.org/10.5565/rev/elcvia.1360,1577-5097,False,False
2021JULbIFKsno,Swear Words Replacement Suggestion System,JUL,2021,JUN,2022,Naveen. S,Mayank Singh,Karthika. S,,No,,,inproceedings,Conference,IFIP Springer Sixth International Conference on ICT for Sustainable Development,,2021,8,0,,,,0,,,,,False,False
2021JULcGxATCa,Identification of Prosopis Juliflora using Deep Learning Techniques,JUL,2021,JUN,2022,Aishwarya Vaikundam. R,Harshini. S,Jothika. R,"Srinivasan. R, Sree Sharmila. T",No,,,inproceedings,Conference,International Conference on Smart Technologies and Systems for Next Generation Computing,,2022,3,0,,,,0,,,,,False,False
2021JULEPJwNdJ,Generating high resolution images using Latent Adversarial Generator,JUL,2021,JUN,2022,Shredha Ganesh,Swathi. R,Sree Sharmila. T,Deepa. R,No,,,inproceedings,Conference,International Conference on Smart Technologies and Systems for Next Generation Computing,,2022,3,0,,,,0,,,,,False,False
2021JULEqYaIzL,M-SHIELD - Lost Phone Tracker,JUL,2021,JUN,2022,Indirapriyadarshini 	A,Ajula Abhaya Chetna B,Karthika. S,,No,,,inproceedings,Conference,,,2022,5,0,,,,0,,,,,False,False
2021JULhOKiyMN,Generative Adversarial Networks and their Application in Fake Tweet Detection,JUL,2021,JUN,2022,Janice 	Marian Jockim,Meghana. K,Karthika. S,,No,,,inproceedings,Conference,,,2022,5,0,,,,0,,,,,False,False
2021JULNRqMqmq,Image Caption Generation Using Deep Neural Networks,JUL,2021,JUN,2022,J. Sudhakar,Viswesh Iyer. V,Sree Sharmila. T,,No,,,inproceedings,Conference,International Conference for Advancement in Technology,,2022,1,0,,,,0,,,,,False,False
2021JULOUepsZO,Applications of Open-Source Intelligence in Crisis Analysis â€“ A COVID-19 Case Study,JUL,2021,JUN,2022,Buvanasri. A. K,Meenakshi. R,Karthika. S,,No,,,inproceedings,Conference,IFIP Springer Sixth International Conference on ICT for Sustainable Development,,2021,8,0,,,,0,,,,,False,False
2021JULPBZterT,Packet Filtering Mechanism to defend against DDoS attack in Blockchain Network,JUL,2021,JUN,2022,S. Sasirekha,N. Sundareswaran,,,No,,,inproceedings,Conference,International Conference on Evolutionary Computing and Mobile Sustainable Networks,,2021,9,0,,,,0,,,,,False,False
2021JULQiZQOap,An Overview of Fairness in Data â€“ Illuminating the Bias in Data Pipeline,JUL,2021,JUN,2022,Senthil Kumar B,Aravindan Chandrabose,Bharathi Raja Chakravarthi,,No,,,inproceedings,Conference,,,2021,,0,,,,0,,,,,False,False
2021JULRbOhdGD,Masked Deep Face Recognition using 	ArcFace and Ensemble Learning,JUL,2021,JUN,2022,Arun Kumar. R,V. Anoosh Solayappan,Sree Sharmila. T,Ram Prasad. K,No,,,inproceedings,Conference,"IEEE International Conference on Technology, Engineering, Management for Societal impact using Marketing, Entrepreneurship and Talent",,2021,12,0,,,,0,,,,,False,False
2021JULrvVNbNb,TOLD: Tamil Offensive Language Detection in Code-Mixed Social Media Comments using MBERT with Features based Selection,JUL,2021,JUN,2022,Kalaivani,Adaikkan,Durairaj Thenmozhi,Chandrabose Aravindan,No,,,inproceedings,Conference,,,2021,,0,,,,0,,,,,False,False
2021JULRWDCMal,A 	New Multi-Stream Approach using Acoustic and Visual features for Robust Speech Recognition System,JUL,2021,JUN,2022,N. Radha,A. Shahina,A. Nayeemull khan,,No,,,inproceedings,Conference,,,2022,1,0,,,,0,,,,,False,False
2021JULSfSxuOa,Early Detection of Suicidal tendencies from text data using LSTM,JUL,2021,JUN,2022,Shahina. A,Sri Hari Karthick. N,Debadyuti Bhattacharya,,No,,,inproceedings,Conference,Proc. 3rd Intl. Conf. Innovations in Power and Advanced Computing Technologies,,2021,11,0,,,,0,,,,,False,False
2021JULUIPEQJR,Covid-19 detection 	using chest X-rays: CNN as a classifier vs CNN as a feature extractor,JUL,2021,JUN,2022,A. Shahina,Sriram Na,Vishaq,,No,,,inproceedings,Conference,Second International Conference on Machine Intelligence and Smart Systems 2021,,2021,9,0,,,,0,,,,,False,False
2021JULWvMFSxs,Summarization of Commercial Contracts,JUL,2021,JUN,2022,A. Shahina,Keshav Balachandar,Anam Saatvik Reddy,,No,,,inproceedings,Conference,"2nd International Conference on Machine Learning, IOT and Blockchain",,2021,8,0,,,,0,,,,,False,False
2021JULxJIOHJD,A Multimodal Lombard Speech Recognition System for the Confusable Hindi Syllabic Units,JUL,2021,JUN,2022,S. Umamaheswari,N. Radha,A. Shahina,"P. Prabha, B. T. Preethi Sri, A. Nayeemulla khan",No,,,inproceedings,Conference,,,2022,1,0,,,,0,,,,,False,False
2021JULyOmHnfn,"Casteism in India, but Not Racism - a Study of Bias in Word Embeddings of Indian Languages",JUL,2021,JUN,2022,Senthil Kumar B,Pranav Tiwari,Aman Chandra Kumar,Aravindan Chandrabose,No,,,inproceedings,Conference,,,2021,,0,,,,0,,,,,False,False
2021JULyoyhfON,Automatic Credit Fraud Detection Using Ensemble Model,JUL,2021,JUN,2022,Srinidhi. S,Sowmya. K,Karthika. S,,No,,,inproceedings,Conference,IFIP Springer Sixth International Conference,,2021,8,0,,,,0,,,,,False,False
2021JULYTJRHrG,Interactive audio indexing and navigation assist tool for tutoring videos,JUL,2021,JUN,2022,P. Vasuki,,,,No,,,inproceedings,Conference,IEEE Sponsored International Conference on Sustainable Computing and Data Communication Systems,,2022,4,0,,,,0,,,,,False,False
2022JUL1010029781119910619ch5,Privacy Enhancement for Wireless Sensor Networks and the Internet of Things Based on Cryptological Techniques,JUL,2023,JUN,2024,M. Karthiga,A. Indirani,S. Sankarananth,"S. S. Sountharrajan, E. Suganya",,,,article,Journal,Wireless Communication for Cybersecurity,Wiley,2024,1,0,105-128,,,0,10.1002/9781119910619.ch5,,http://dx.doi.org/10.1002/9781119910619.ch5,,False,False
2022JUL101002cpe7109,An efficient hand gesture recognition based on optimal deep embedded hybrid convolutional neural network-long short term memory network model,JUL,2021,JUN,2022,Gajalakshmi Palanisamy,Sree Sharmila Thangaswamy,,,,,,article,Journal,CONCURRENCY AND COMPUTATION-PRACTICE & EXPERIENCE,WILEY,2022,6,34,,"Scopus, Web of Sciences",Q1,2,10.1002/cpe.7109,,http://dx.doi.org/10.1002/cpe.7109,1532-0626 1532-0634,False,False
2022JUL101007978303133231919,Early Alzheimer Detection Through Speech Analysis and Vision Transformer Approach,JUL,2022,JUN,2023,G. Pranav,K. Varsha,K. S. Gayathri,,,,,inbook,Book Chapter,Communications in Computer and Information Science,Springer Nature,2023,5,1802,265-276,Scopus,,0,10.1007/978-3-031-33231-9_19,,http://dx.doi.org/10.1007/978-3-031-33231-9_19,1865-0929 1865-0937,False,False
2022JUL10100797830313596517,Challenges and Opportunities for Green Energy Harvesting in Sustainable IoT Systems,JUL,2023,JUN,2024,S. Sankaranath,M. Karthiga,S. Sountharrajan,E. Suganya,,,,inbook,Book Chapter,EAI/Springer Innovations in Communication and Computing,Springer Nature,2023,10,0,129-152,Scopus,Q3,0,10.1007/978-3-031-35965-1_7,,http://dx.doi.org/10.1007/978-3-031-35965-1_7,2522-8595 2522-8609,False,False
2022JUL101007978981165655220,Automatic Credit Fraud Detection Using Ensemble Model,JUL,2021,JUN,2022,S. Srinidhi,K. Sowmya,S. Karthika,,,,,inbook,Book Chapter,Lecture Notes in Networks and Systems,Springer Nature,2022,1,314,211-224,Scopus,,0,10.1007/978-981-16-5655-2_20,,http://dx.doi.org/10.1007/978-981-16-5655-2_20,2367-3370 2367-3389,False,False
2022JUL101007978981165655226,Swear Words Replacement Suggestion System,JUL,2021,JUN,2022,S. Naveen,Mayank Singh,S. Karthika,,,,,inbook,Book Chapter,Lecture Notes in Networks and Systems,Springer Nature,2022,1,314,271-280,Scopus,,0,10.1007/978-981-16-5655-2_26,,http://dx.doi.org/10.1007/978-981-16-5655-2_26,2367-3370 2367-3389,False,False
2022JUL101007978981165987432,Applications of Open Source Intelligence in Crisis Analysis--A COVID-19 Case Study,JUL,2021,JUN,2022,A. K. Buvanasri,R. Meenakshi,S. Karthika,,,,,inbook,Book Chapter,Lecture Notes in Networks and Systems,Springer Nature,2022,1,321,313-325,Scopus,,1,10.1007/978-981-16-5987-4_32,,http://dx.doi.org/10.1007/978-981-16-5987-4_32,2367-3370 2367-3389,False,False
2022JUL101007978981168484539,Program Synthesis - A Survey,JUL,2022,JUN,2023,"Jacindha, S.","Abishek, G.","Vasuki, P",,,,,inbook,Book Chapter,Computational Intelligence in Machine Learning. Lecture Notes in Electrical Engineering,Springer Singapore,2022,3,834,409-421,,,1,10.1007/978-981-16-8484-5_39,,https://doi.org/10.1007/978-981-16-8484-5_39,978-981-16-8484-5,False,False
2022JUL101007978981169605370,DetecSec: A Framework to Detect and Mitigate ARP Cache Poisoning Attacks,JUL,2021,JUN,2022,Debadyuti Bhattacharya,N. Sri Hari Karthick,Prem Suresh,N. Bhalaji,,,,inbook,Book Chapter,Lecture Notes on Data Engineering and Communications Technologies,Springer Nature,2022,3,116,997-1007,Scopus,,1,10.1007/978-981-16-9605-3_70,,http://dx.doi.org/10.1007/978-981-16-9605-3_70,2367-4512 2367-4520,False,False
2022JUL101007978981169650320,COVID-19 Detection Using Chest X-rays: CNN as a Classifier Versus CNN as a Feature Extractor,JUL,2021,JUN,2022,N. A. Sriram,J Vishaq,T Dhanwin,"V Harshini, A Shahina, A Nayeemulla Khan",,,,inbook,Book Chapter,Algorithms for Intelligent Systems,Springer Nature Singapore,2022,5,0,259-272,,,0,10.1007/978-981-16-9650-3_20,,http://dx.doi.org/10.1007/978-981-16-9650-3_20,2524-7565 2524-7573,False,False
2022JUL101007978981190019828,Analysis of Cryptocurrency Mining in Gaming Consoles,JUL,2021,JUN,2022,Shanmuga Skandh Vinayak,"E., Bhalaji, N.","Gao, XZ",,,,,inbook,Book Chapter,Lecture Notes in Electrical Engineering,Springer Singapore,2022,4,869,357-372,,,0,10.1007/978-981-19-0019-8_28,,https://doi.org/10.1007/978-981-19-0019-8_28,978-981-19-0019-8,False,False
2022JUL101007978981194960948,Generative Adversarial Networks and Their Application in Fake Tweet Detection,JUL,2022,JUN,2023,Janice Marian Jockim,K. Meghana,S. Karthika,,,,,inbook,Book Chapter,Lecture Notes in Networks and Systems,Springer Nature,2022,11,383,611-625,Scopus,,0,10.1007/978-981-19-4960-9_48,,http://dx.doi.org/10.1007/978-981-19-4960-9_48,2367-3370 2367-3389,False,False
2022JUL101007978981195868725,Region Classification for Air Quality Estimation Using Deep Learning and Machine Learning Approach,JUL,2022,JUN,2023,Sumneet Kaur Bamrah,Shruti Srivatsan,K. S. Gayathri,,,,,inbook,Book Chapter,Lecture Notes in Electrical Engineering,Springer Nature,2023,1,946,333-344,Scopus,,1,10.1007/978-981-19-5868-7_25,,http://dx.doi.org/10.1007/978-981-19-5868-7_25,1876-1100 1876-1119,False,False
2022JUL101007978981196004813,An Ensemble Approach to Recognize Activities in Smart Environment Using Motion Sensors and Air Quality Sensors,JUL,2022,JUN,2023,Shruti Srivatsan,Sumneet Kaur Bamrah,K. S. Gayathri,,,,,inbook,Book Chapter,Data Intelligence and Cognitive Informatics,Springer Nature Singapore,2022,12,0,141-150,,,1,10.1007/978-981-19-6004-8_13,,http://dx.doi.org/10.1007/978-981-19-6004-8_13,2524-7565 2524-7573,False,False
2022JUL101007978981991051911,Snooping for Fake News: A Cascaded Approach Using Stance Detection and Entailment Classification,JUL,2022,JUN,2023,Ebenezer Ajay Williams,M. Karthik,A. Shahina,"Harshithaa Murali, N. Safiyyah, A. Nayeemulla Khan",,,,inbook,Book Chapter,Lecture Notes in Electrical Engineering,Springer Nature,2023,6,1021,161-177,Scopus,,0,10.1007/978-981-99-1051-9_11,,http://dx.doi.org/10.1007/978-981-99-1051-9_11,1876-1100 1876-1119,False,False
2022JUL101007s00500023086887,Classification of inter-patient's cardiac arrhythmias in ECG signals with enhanced Jaya optimized TQWT parameters and stacked ensemble algorithm,JUL,2022,JUN,2023,Karthikeyan Ramasamy,Kiruthika Balakrishnan,Durgadevi Velusamy,,,,,article,Journal,SOFT COMPUTING,SPRINGER,2023,6,27,11341-11356,"Scopus, Web of Sciences",Q1,1,10.1007/s00500-023-08688-7,,http://dx.doi.org/10.1007/s00500-023-08688-7,1432-7643 1433-7479,False,False
2022JUL101007s11042021116082,Epileptic seizure detection using convolutional neural networks and recurrence plots of EEG signals,JUL,2021,JUN,2022,Sriya Ravi,Shreenidhi S,A. Shahina,A. Nayeemulla Khan,,,,article,Journal,MULTIMEDIA TOOLS AND APPLICATIONS,SPRINGER,2022,1,81,6585-6598,"Scopus, Web of Sciences",Q1,6,10.1007/s11042-021-11608-2,,http://dx.doi.org/10.1007/s11042-021-11608-2,1380-7501 1573-7721,False,False
2022JUL101007s11042022129821,Optimum anamorphic image generation using image rotation and relative entropy,JUL,2022,JUN,2023,L. K. Pavithra,R. Srinivasan,T. Sree Sharmila,,,,,article,Journal,MULTIMEDIA TOOLS AND APPLICATIONS,SPRINGER,2022,11,81,38971-39001,"Scopus, Web of Sciences",Q1,0,10.1007/s11042-022-12982-1,,http://dx.doi.org/10.1007/s11042-022-12982-1,1380-7501 1573-7721,False,False
2022JUL101007s11042022138473,Classification of skin cancer from dermoscopic images using deep neural network architectures,JUL,2022,JUN,2023,Jaisakthi S M,Mirunalini P,Chandrabose Aravindan,Rajagopal Appavu,,,,article,Journal,MULTIMEDIA TOOLS AND APPLICATIONS,SPRINGER,2023,4,82,15763-15778,"Scopus, Web of Sciences",Q1,20,10.1007/s11042-022-13847-3,,http://dx.doi.org/10.1007/s11042-022-13847-3,1380-7501 1573-7721,False,False
2022JUL101007s1127602002504y,An adaboost-modified classifier using particle swarm optimization and stochastic diffusion search in wireless IoT networks,JUL,2022,JUN,2023,E. Suganya,C. Rajan,,,,,,article,Journal,WIRELESS NETWORKS,SPRINGER,2020,11,27,2287-2299,"Scopus, Web of Sciences",Q2,9,10.1007/s11276-020-02504-y,,http://dx.doi.org/10.1007/s11276-020-02504-y,1022-0038 1572-8196,False,False
2022JUL101007s11468023017931,"Miniaturized Multi-Spectral Perfect Metamaterial Absorber for THz Sensing, Imaging and Spectroscopic Applications",JUL,2022,JUN,2023,Swathika Rengasamy,Radha Natarajan,Vishvaksenan Kuttathati Srinivasan,,No,,,article,Journal,Plasmonics,Springer Science and Business Media LLC,2023,1,18,643-651,"Scopus, Web of Sciences",Q2,2,10.1007/s11468-023-01793-1,,http://dx.doi.org/10.1007/s11468-023-01793-1,1557-1955 1557-1963,,
2022JUL101007s12652022044883,Optimizing high-utility item mining using hybrid dolphin echolocation and Boolean grey wolf optimization,JUL,2022,JUN,2023,N. Pazhaniraja,S. Sountharrajan,E. Suganya,M. Karthiga,,,,article,Journal,Journal of Ambient Intelligence and Humanized Computing,Springer Verlag,2022,12,14,2327-2339,Scopus,Q1,3,10.1007/s12652-022-04488-3,,http://dx.doi.org/10.1007/s12652-022-04488-3,1868-5137 1868-5145,False,False
2022JUL101016jmatpr202203537,A new multi-stream approach using acoustic and visual features for robust speech recognition system,JUL,2021,JUN,2022,N. Radha,A. Shahina,A. Nayeemulla Khan,Jansi Rani Sella Velusami,,,,article,Journal,Materials Today: Proceedings,Elsevier BV,2022,4,62,4916-4924,Scopus,Q3,0,10.1016/j.matpr.2022.03.537,,http://dx.doi.org/10.1016/j.matpr.2022.03.537,2214-7853,False,False
2022JUL101016jmatpr202204996,A multimodal Lombard speech recognition system for the confusable Hindi syllabic units,JUL,2021,JUN,2022,S. Uma Maheswari,N. Radha,A. Shahina,"P. Prabha, B.T. Preethi Sri, A. Nayeemulla Khan",,,,article,Journal,Materials Today: Proceedings,Elsevier BV,2022,6,62,5034-5041,Scopus,Q3,0,10.1016/j.matpr.2022.04.996,,http://dx.doi.org/10.1016/j.matpr.2022.04.996,2214-7853,False,False
2022JUL1010800005114420232218164,Assessment and classification of grid stability with cost-sensitive stacked ensemble classifier,JUL,2022,JUN,2023,Karthikeyan Ramasamy,Arivoli Sundaramurthy,Durgadevi Velusamy,,,,,article,Journal,AUTOMATIKA,TAYLOR & FRANCIS LTD,2023,6,64,783-797,"Scopus, Web of Sciences",Q1,0,10.1080/00051144.2023.2218164,,http://dx.doi.org/10.1080/00051144.2023.2218164,0005-1144 1848-3380,False,False
2022JUL1010800377206320222101552,Clinical Decision Support System for Ophthalmologists for Eye Disease Classification,JUL,2023,JUN,2024,V. Sivamurugan,P. Indumathi,V. Thanikachalam,R. Rajakumar,,,,article,Journal,IETE JOURNAL OF RESEARCH,TAYLOR & FRANCIS LTD,2023,12,0,Jan-18,"Scopus, Web of Sciences",Q2,1,10.1080/03772063.2022.2101552,,http://dx.doi.org/10.1080/03772063.2022.2101552,0377-2063 0974-780X,False,False
2022JUL1010801751347220232185055,Scalable Hridaya kolam and Aishwarya kolam,JUL,2022,JUN,2023,R. Srinivasan,,,,,,,article,Journal,Journal of Mathematics and the Arts,Taylor and Francis Ltd.,2023,3,17,277-292,Scopus,Q1,1,10.1080/17513472.2023.2185055,,http://dx.doi.org/10.1080/17513472.2023.2185055,1751-3472 1751-3480,False,False
2022JUL10108814024896ac9dcd,Impact of process-induced ellipticity on the RESET process of cylindrical phase change memory devices,JUL,2022,JUN,2023,Suresh Durai,K C Chandini Devi,Srinivasan Raj,Anbarasu Manivannan,,,,article,Journal,PHYSICA SCRIPTA,IOP PUBLISHING LTD,2022,11,97,125005,"Scopus, Web of Sciences",,0,10.1088/1402-4896/ac9dcd,,http://dx.doi.org/10.1088/1402-4896/ac9dcd,0031-8949 1402-4896,False,False
2022JUL101093comjnlbxaa027,'Will I Regret for This Tweet?'--Twitter User's Behavior Analysis System for Private Data Disclosure,JUL,2022,JUN,2023,R Geetha,S Karthika,Ponnurangam Kumaraguru,,,,,article,Journal,COMPUTER JOURNAL,OXFORD UNIV PRESS,2020,5,65,275-296,"Scopus, Web of Sciences",,6,10.1093/comjnl/bxaa027,,http://dx.doi.org/10.1093/comjnl/bxaa027,0010-4620 1460-2067,False,False
2022JUL101142s0218126622400084,Reconfigurable FET-Based Tunable Ring Oscillator and Its Single Event Effect Performance,JUL,2022,JUN,2023,G. Durga Jayakumar,Susanta Kumar Pal,R. Srinivasan,,,,,article,Journal,JOURNAL OF CIRCUITS SYSTEMS AND COMPUTERS,WORLD SCIENTIFIC PUBL CO PTE LTD,2022,12,31,,"Scopus, Web of Sciences",,1,10.1142/s0218126622400084,,http://dx.doi.org/10.1142/s0218126622400084,0218-1266 1793-6454,False,False
2022JUL101142s0219455422501280,An Effective Crack Identification in Civil Infrastructure with IoT and Improved Convolutional Neural Network,JUL,2021,JUN,2022,S. Yoganand,S. Chithra,,,,,,article,Journal,INTERNATIONAL JOURNAL OF STRUCTURAL STABILITY AND DYNAMICS,WORLD SCIENTIFIC PUBL CO PTE LTD,2022,4,22,,"Scopus, Web of Sciences",Q1,0,10.1142/s0219455422501280,,http://dx.doi.org/10.1142/s0219455422501280,0219-4554 1793-6764,False,False
2022JUL101201978100336834210,Multimodality dementia detection system using machine and deep learning,JUL,2022,JUN,2023,Shruti Srivatsan,Sumneet Kaur Bamrah,K. S. Gayathri,,,,,inbook,Book Chapter,Computational Intelligence Aided Systems for Healthcare Domain,CRC Press,2023,6,0,235-254,,,0,10.1201/9781003368342-10,,http://dx.doi.org/10.1201/9781003368342-10,,False,False
2022JUL1014429dsj7217207,A Distance Vector Hop and Differential Evolution based Interception Strategy for detecting Cross Border Infiltration in Underground Tunnel,JUL,2022,JUN,2023,S. Venkatesh,N. Bhalaji,,,,,,article,Journal,DEFENCE SCIENCE JOURNAL,DEFENCE SCIENTIFIC INFORMATION DOCUMENTATION CENTRE,2022,7,72,392-401,"Scopus, Web of Sciences",,0,10.14429/dsj.72.17207,,http://dx.doi.org/10.14429/dsj.72.17207,0976-464X 0011-748X,False,False
2022JUL1014704NQ20222011NQ66314,Measuring the accuracy of Satellite Image Dataset using Fusion based Classification with Neural Networks,JUL,2022,JUN,2023,"Swathika, R","Radha, N",,,No,,,article,Journal,2D MATERIALS,IOP PUBLISHING LTD,2022,12,20,3040-3051,"Scopus, Web of Sciences",,0,10.14704/NQ.2022.20.11.NQ66314,,https://www.proquest.com/openview/b3930831cd7a292046c55a44e938de9c/1?pq-origsite=gscholar&cbl=2035897, 1303-5150,False,False
2022JUL1014704nq2022208NQ44244,Neutrosophic Approach of Segmentation on Thermal Images - Case Study: Drowsy Driving Application,JUL,2021,JUN,2022,Sofia Jennifer J,Sree Sharmila T,,,,,,article,Journal,NeuroQuantologyÃ‚Â ,Anka Publishers,2022,5,20,2217,Scopus,,0,10.14704/nq.2022.20.8.NQ44244,,https://www.proquest.com/openview/3c6cb976311ef4cabe11d4cf24c4e887/1?pq-origsite=gscholar&cbl=2035897,13035150,False,False
2022JUL101504ijbet202210047886,A hybrid approach for analysis of brain lateralisation in autistic children using graph theory techniques and deep belief networks,JUL,2022,JUN,2023,Kavitha Anandan,Hualou Liang,Vidhusha Srinivasan,N. Udayakumar,,,,article,Journal,International Journal of Biomedical Engineering and Technology,Inderscience Enterprises Ltd,2022,,39,40,Scopus,,0,10.1504/ijbet.2022.10047886,,http://dx.doi.org/10.1504/ijbet.2022.10047886,1752-6418 1752-6426,False,False
2022JUL1024425aoa2022141655,An Efficient Edge Preserving Interpolation Method for Underwater Acoustic Image Resolution Enhancement,JUL,2021,JUN,2022,R. Priyadharsini,T. Sree Sharmila,,,,,,article,Journal,ARCHIVES OF ACOUSTICS,"POLSKA AKAD NAUK, POLISH ACAD SCIENCES, INST FUNDAMENTAL TECH RES PAS",2022,6,0,,"Scopus, Web of Sciences",Q2,0,10.24425/aoa.2022.141655,,http://dx.doi.org/10.24425/aoa.2022.141655,0137-5075 2300-262X,False,False
2022JUL1032604csse2023024441,Design of Hierarchical Classifier to Improve Speech Emotion Recognition,JUL,2021,JUN,2022,P. Vasuki,Aravindan C,,none,,,,article,Journal,Computer Systems Science and Engineering,Tech Science Press,2022,6,44,19-33,Scopus,Q2,1,10.32604/csse.2023.024441,,http://dx.doi.org/10.32604/csse.2023.024441,0267-6192,False,False
2022JUL1032604csse2023025195,Histogram Matched Chest X-Rays Based Tuberculosis Detection Using CNN,JUL,2021,JUN,2022,Joe Louis Paul Ignatius,Sasirekha Selvakumar,Kavin Gabriel Joe Louis Paul,"Aadhithya B. Kailash, S. Keertivaas, S. A. J. Akarvin Raja Prajan",,,,article,Journal,Computer Systems Science and Engineering,Tech Science Press,2022,6,44,81-97,Scopus,Q2,3,10.32604/csse.2023.025195,,http://dx.doi.org/10.32604/csse.2023.025195,0267-6192,False,False
2022JUL1032604csse2023026527,Diabetic Retinopathy Diagnosis Using Interval Neutrosophic Segmentation with Deep Learning Model,JUL,2023,JUN,2024,V. Thanikachalam,M. G. Kavitha,V. Sivamurugan,,,,,article,Journal,Computer Systems Science and Engineering,Tech Science Press,2023,12,44,2129-2145,Scopus,Q2,2,10.32604/csse.2023.026527,,http://dx.doi.org/10.32604/csse.2023.026527,0267-6192,False,False
2022JUL1032604csse2023028136,Efficient Authentication System Using Wavelet Embeddings of Otoacoustic Emission Signals,JUL,2022,JUN,2023,V. Harshini,T. Dhanwin,A. Shahina,"N. Safiyyah, A. Nayeemulla Khan",,,,article,Journal,Computer Systems Science and Engineering,Tech Science Press,2022,11,45,1851-1867,Scopus,Q2,1,10.32604/csse.2023.028136,,http://dx.doi.org/10.32604/csse.2023.028136,0267-6192,False,False
2022JUL1032604iasc2022024173,Enhanced Distributed Storage System Using Lower Triangular Matrix-Luby Transform Codes,JUL,2022,JUN,2023,Joe Louis Paul Ignatius,Sasirekha Selvakumar,,,,,,article,Journal,Intelligent Automation and Soft Computing,Tech Science Press,2022,,33,1941-1959,Scopus,,0,10.32604/iasc.2022.024173,,http://dx.doi.org/10.32604/iasc.2022.024173,1079-8587,False,False
2022JUL1032604iasc2023034381,Federated Blockchain Model for Cyber Intrusion Analysis in Smart Grid Networks,JUL,2022,JUN,2023,N. Sundareswaran,S. Sasirekha,,,No,,,article,Journal,Intelligent Automation &amp;amp; Soft Computing,"Computers, Materials and Continua (Tech Science Press)",2023,,36,2129-2143,"Scopus, Web of Sciences",Q2,0,10.32604/iasc.2023.034381,,http://dx.doi.org/10.32604/iasc.2023.034381,1079-8587,False,False
2022JUL1033436v32i4y202208,Blockchain based system for transfer of funds through an e-Governance application,JUL,2022,JUN,2023,Jansi Rani SELLA VELUSWAMI,Yamini LAKSHMI NARSIMHAN,Shivaani KRISHNAKUMAR,Radha NATARAJAN,,,,article,Journal,Revista Romana de Informatica si Automatica,ICI Bucharest,2022,10,32,93-102,,,0,10.33436/v32i4y202208,,http://dx.doi.org/10.33436/v32i4y202208,1220-1758 1841-4303,False,False
2022JUL103837tiis202212005,RDNN: Rumor Detection Neural Network for Veracity Analysis in Social Media Text,JUL,2022,JUN,2023,SuthanthiraDevi P,Karthika S,,,,,,article,Journal,KSII TRANSACTIONS ON INTERNET AND INFORMATION SYSTEMS,KSII-KOR SOC INTERNET INFORMATION,2022,12,16,,"Scopus, Web of Sciences",Q3,0,10.3837/tiis.2022.12.005,,http://dx.doi.org/10.3837/tiis.2022.12.005,1976-7277,False,False
2022JUL104018IJeC30403,A Hybrid PSO-ACO Algorithm to Facilitate Software Project Scheduling,JUL,2021,JUN,2022,Praveen Joe I. R.,Malathy E. M.,Aishwarya S.,"Akila R., Akshaya A",,,,article,Journal,International Journal of e-Collaboration,IGI Publishing,2022,3,18,01-Dec,Scopus,Q3,0,10.4018/IJeC.30403,,https://www.igi-global.com/article/a-hybrid-pso-aco-algorithm-to-facilitate-software-project-scheduling/304039,15483681,False,False
2022JUL1047750pnr20221304006,Alzheimer's Dementia: Diagnosis and Prognosis using Neuro-Imaging Analysis,JUL,2022,JUN,2023,Sountharrajan S,Karthiga M,Suganya E,Rajan,,,,article,Journal,Journal of Pharmaceutical Negative Results,Siree Journals,2022,10,13,Jan-18,,,0,10.47750/pnr.2022.13.04.006,,http://dx.doi.org/10.47750/pnr.2022.13.04.006,,False,False
2022JUL1047750pnr20221304009,Identification and Diagnosis of Breast Cancer using a Composite Machine Learning Techniques,JUL,2022,JUN,2023,Prabu Kanna,Abinash M J,Suganya E S,"Sountharrajan S, Bhuvaneswari R, K Geetha",,,,article,Journal,Journal of Pharmaceutical Negative Results,Siree Journals,2022,10,13,,,,0,10.47750/pnr.2022.13.04.009,,http://dx.doi.org/10.47750/pnr.2022.13.04.009,,False,False
2022JUL1048047intjecseV14I8401,Cow Disease (LSD) Classification System for predicting different Severity levels.,JUL,2022,JUN,2023,V.Sivamurugan,K.R. Uthayan,V. Thanikachalam,,No,,,article,Journal,International Journal of Early Childhood Special Education,"Anadolu University, Faculty of Education",2022,10,14,2860-2873,Scopus,Q1,0,10.48047/intjecse/V14I8.401,,https://www.int-jecse.net/article/Cow+Disease+%2528LSD%2529+Classification+System+for+predicting+different+Severity+levels._5994/,1308-5581,False,False
